Experiment: DisplayExperiment
Date: 30.08.2018
Time: 17:59:11
Width: 1920
Height: 1200
Depth: 32
Rate: 59
Monitors: SAM_SycMastr_H9XS904970
Trials: 100

Trial,Time,SensorBrightness
2,868932,13
2,869204,15
2,869476,15
2,869748,14
2,870020,15
2,870292,16
2,870564,14
2,870836,15
2,871108,14
2,871380,14
2,871676,13
2,871948,15
2,872220,15
2,872492,15
2,872764,14
2,873036,14
2,873308,15
2,873580,15
2,873852,15
2,874124,14
2,874396,14
2,874668,15
2,874940,14
2,875212,14
2,875484,15
2,875780,14
2,876052,14
2,876324,13
2,876596,15
2,876868,15
2,877140,15
2,877412,14
2,877692,14
2,877964,15
2,878236,14
2,878508,14
2,878780,14
2,879052,15
2,879324,15
2,879596,12
2,879892,15
2,880164,15
2,880436,15
2,880708,15
2,880980,16
2,881252,15
2,881524,14
2,881796,14
2,882068,14
2,882340,15
2,882612,14
2,882884,14
2,883156,15
2,883428,14
2,883700,14
2,883996,13
2,884268,16
2,884540,15
2,884812,15
2,885084,14
2,885356,14
2,885628,15
2,885900,13
2,886172,15
2,886444,15
2,886716,14
2,886988,14
2,887260,15
2,887532,13
2,887804,15
2,888084,14
2,888356,14
2,888628,16
2,888900,15
2,889172,15
2,889444,14
2,889716,14
2,889988,16
2,890260,14
2,890532,14
2,890804,15
2,891076,14
2,891348,14
2,891620,15
2,891892,14
2,892188,14
2,892460,15
2,892732,16
2,893004,15
2,893276,14
2,893548,14
2,893820,15
2,894092,15
2,894364,13
2,894636,15
2,894908,14
2,895180,15
2,895452,15
2,895724,14
2,895996,15
2,896276,13
2,896548,14
2,896820,14
2,897092,15
2,897364,15
2,897636,14
2,897908,14
2,898180,14
2,898452,15
2,898724,14
2,898996,16
2,899268,15
2,899540,13
2,899812,14
2,900084,15
2,900380,15
2,900652,15
2,900924,14
2,901196,16
2,901468,15
2,901740,12
2,902012,15
2,902284,15
2,902556,15
2,902828,14
2,903100,14
2,903372,15
2,903644,15
2,903916,15
2,904188,13
2,904468,14
2,904740,15
2,905012,16
2,905284,14
2,905556,14
2,905828,15
2,906100,14
2,906372,14
2,906644,15
2,906916,15
2,907188,13
2,907460,15
2,907732,14
2,908004,15
2,908276,14
2,908572,15
2,908844,15
2,909116,16
2,909388,14
2,909660,15
2,909932,15
2,910204,14
2,910476,14
2,910748,14
2,911020,14
2,911292,15
2,911564,15
2,911836,15
2,912108,16
2,912380,13
2,912660,14
2,912932,14
2,913204,15
2,913476,15
2,913748,14
2,914020,15
2,914292,15
2,914564,14
2,914836,14
2,915108,16
2,915380,14
2,915652,15
2,915924,14
2,916196,14
2,916468,15
2,916764,15
2,917036,15
2,917308,16
2,917580,15
2,917852,14
2,918124,15
2,918396,13
2,918668,14
2,918940,14
2,919212,14
2,919484,15
2,919756,15
2,920028,13
2,920300,15
2,920572,15
2,920852,14
