Experiment: DisplayExperiment
Date: 30.08.2018
Time: 18:42:59
Width: 1024
Height: 768
Depth: 16
Rate: 120
Monitors: BNQ_BQ XL411_H6E00549SL0
Trials: 300

Trial,Time,SensorBrightness
2,1436932,16
2,1437204,15
2,1437476,16
2,1437748,15
2,1438020,15
2,1438292,15
2,1438564,15
2,1438844,15
2,1439116,15
2,1439388,17
2,1439660,16
2,1439932,17
2,1440204,15
2,1440476,15
2,1440748,15
2,1441044,16
2,1441316,15
2,1441588,16
2,1441860,14
2,1442132,16
2,1442404,15
2,1442676,15
2,1442948,15
2,1443220,17
2,1443492,15
2,1443764,15
2,1444036,15
2,1444308,15
2,1444580,15
2,1444852,16
2,1445148,15
2,1445420,17
2,1445692,15
2,1445964,17
2,1446236,16
2,1446508,15
2,1446780,15
2,1447052,16
2,1447324,16
2,1447596,15
2,1447868,15
2,1448140,14
2,1448412,15
2,1448684,15
2,1448956,15
2,1449236,16
2,1449508,15
2,1449780,15
2,1450052,18
2,1450324,16
2,1450596,18
2,1450868,23
2,1451140,28
2,1451412,34
2,1451684,46
2,1451956,62
2,1452228,82
2,1452500,109
2,1452772,141
2,1453044,179
2,1453340,220
2,1453612,260
2,1453884,300
2,1454156,332
2,1454428,363
2,1454700,389
2,1454972,412
2,1455244,431
2,1455516,447
2,1455788,464
2,1456060,479
2,1456332,489
2,1456604,499
2,1456876,511
2,1457148,519
2,1457428,526
2,1457700,531
2,1457972,536
2,1458244,544
2,1458516,544
2,1458788,547
2,1459060,554
2,1459332,557
2,1459604,559
2,1459876,565
2,1460148,571
2,1460420,573
2,1460692,575
2,1460964,582
2,1461236,584
2,1461532,586
2,1461804,588
2,1462076,589
2,1462348,593
2,1462620,596
2,1462892,597
2,1463164,595
2,1463436,597
2,1463708,599
2,1463980,598
2,1464252,597
2,1464524,599
2,1464796,602
2,1465068,601
2,1465340,601
2,1465620,605
2,1465892,606
2,1466164,603
2,1466436,603
2,1466708,606
2,1466980,605
2,1467252,602
2,1467524,603
2,1467796,606
2,1468068,608
2,1468340,607
2,1468612,611
2,1468884,612
2,1469156,612
2,1469428,612
2,1469724,610
2,1469996,612
2,1470268,614
2,1470540,617
2,1470812,613
2,1471084,615
2,1471356,617
2,1471628,616
2,1471900,614
2,1472172,616
2,1472444,616
2,1472716,612
2,1472988,613
2,1473260,616
2,1473532,615
2,1473812,616
2,1474084,615
2,1474356,617
2,1474628,618
2,1474900,614
2,1475172,614
2,1475444,615
2,1475716,613
2,1475988,612
2,1476260,616
2,1476532,617
2,1476804,615
2,1477076,616
2,1477348,620
2,1477620,620
2,1477916,618
2,1478188,618
2,1478460,616
2,1478732,618
2,1479004,621
2,1479276,620
2,1479548,618
2,1479820,619
2,1480092,620
2,1480364,618
2,1480636,617
2,1480908,618
2,1481180,617
2,1481452,614
2,1481724,617
2,1482004,619
2,1482276,619
2,1482548,618
2,1482820,618
2,1483092,621
2,1483364,618
2,1483636,615
2,1483908,615
2,1484180,617
2,1484452,615
2,1484724,616
2,1484996,619
2,1485268,619
2,1485540,617
2,1485812,619
2,1486108,617
2,1486380,617
2,1486652,620
2,1486924,620
2,1487196,619
2,1487468,620
2,1487740,621
2,1488012,620
2,1488284,620
2,1488556,622
2,1488828,621
2,1489100,617
2,1489372,617
2,1489644,619
2,1489916,617
2,1490196,617
2,1490468,618
2,1490740,621
2,1491012,620
2,1491284,618
3,1581268,16
3,1581540,16
3,1581812,15
3,1582088,15
3,1582364,16
3,1582636,15
3,1582908,15
3,1583180,15
3,1583452,16
3,1583724,15
3,1583996,15
3,1584268,15
3,1584540,14
3,1584812,14
3,1585084,16
3,1585356,16
3,1585628,16
3,1585900,15
3,1586172,15
3,1586452,15
3,1586724,16
3,1586996,15
3,1587268,15
3,1587540,16
3,1587812,16
3,1588084,16
3,1588356,16
3,1588628,15
3,1588900,16
3,1589172,16
3,1589444,16
3,1589716,16
3,1589988,15
3,1590260,15
3,1590556,15
3,1590828,15
3,1591100,15
3,1591372,17
3,1591644,14
3,1591916,16
3,1592188,17
3,1592460,24
3,1592732,29
3,1593004,37
3,1593276,49
3,1593548,70
3,1593820,90
3,1594092,117
3,1594364,152
3,1594644,191
3,1594916,232
3,1595188,270
3,1595460,306
3,1595732,340
3,1596004,369
3,1596276,393
3,1596548,416
3,1596820,437
3,1597092,453
3,1597364,466
3,1597636,483
3,1597908,493
3,1598180,501
3,1598452,509
3,1598748,519
3,1599020,524
3,1599292,532
3,1599564,537
3,1599836,539
3,1600108,543
3,1600380,551
3,1600652,554
3,1600924,558
3,1601196,563
3,1601468,570
3,1601740,571
3,1602012,573
3,1602284,578
3,1602556,581
3,1602836,580
3,1603108,583
3,1603380,587
3,1603652,591
3,1603924,591
3,1604196,593
3,1604468,597
3,1604740,598
3,1605012,597
3,1605284,599
3,1605556,600
3,1605828,600
3,1606100,597
3,1606372,599
3,1606644,601
3,1606940,605
3,1607212,605
3,1607484,602
3,1607756,602
3,1608028,603
3,1608300,603
3,1608572,602
3,1608844,605
3,1609116,608
3,1609388,608
3,1609660,608
3,1609932,611
3,1610204,612
3,1610476,611
3,1610748,611
3,1611028,610
3,1611300,613
3,1611572,612
3,1611844,612
3,1612116,616
3,1612388,616
3,1612660,614
3,1612932,616
3,1613204,618
3,1613476,617
3,1613748,616
3,1614020,616
3,1614292,616
3,1614564,612
3,1614836,612
3,1615132,615
3,1615404,615
3,1615676,618
3,1615948,616
3,1616220,613
3,1616492,613
3,1616764,615
3,1617036,614
3,1617308,615
3,1617580,616
3,1617852,618
3,1618124,620
3,1618396,617
3,1618668,619
3,1618940,618
3,1619220,616
3,1619492,615
3,1619764,617
3,1620036,618
3,1620308,617
3,1620580,618
3,1620852,619
3,1621124,620
3,1621396,619
3,1621668,620
3,1621940,621
3,1622212,619
3,1622484,616
3,1622756,618
3,1623028,617
3,1623324,620
3,1623596,621
3,1623868,618
3,1624140,618
3,1624412,618
3,1624684,617
3,1624956,614
3,1625228,617
3,1625500,617
