Experiment: DisplayExperiment
Date: 30.08.2018
Time: 18:02:14
Width: 1920
Height: 1200
Depth: 32
Rate: 59
Monitors: SAM_SycMastr_H9XS904970
Trials: 10

Trial,Time,SensorBrightness
2,909124,14
2,909396,14
2,909668,15
2,909940,15
2,910212,14
2,910484,15
2,910756,13
2,911028,15
2,911300,15
2,911572,15
2,911844,14
2,912116,15
2,912392,13
2,912668,15
2,912940,14
2,913212,16
2,913484,15
2,913756,14
2,914028,16
2,914300,16
2,914572,14
2,914844,15
2,915116,15
2,915388,15
2,915660,16
2,915932,16
2,916204,14
2,916476,14
2,916756,14
2,917028,16
2,917300,14
2,917572,15
2,917844,14
2,918116,15
2,918388,15
2,918660,16
2,918932,14
2,919204,16
2,919476,15
2,919748,15
2,920020,15
2,920292,15
2,920564,14
2,920860,16
2,921132,16
2,921404,14
2,921676,16
2,921948,15
2,922220,14
2,922492,16
2,922764,15
2,923036,15
2,923308,15
2,923580,15
2,923852,14
2,924124,16
2,924396,14
2,924668,15
2,924948,15
2,925220,15
2,925492,15
2,925764,15
2,926036,15
2,926308,15
2,926580,15
2,926852,16
2,927124,15
2,927396,16
2,927668,15
2,927940,15
2,928212,13
2,928484,14
2,928756,14
2,929052,16
2,929324,15
2,929596,15
2,929868,14
2,930140,15
2,930412,16
2,930684,14
2,930956,15
2,931228,15
2,931500,15
2,931772,15
2,932044,15
2,932316,14
2,932588,15
2,932860,16
2,933140,15
2,933412,15
2,933684,15
2,933956,14
2,934228,14
2,934500,15
2,934772,14
2,935044,15
2,935316,16
2,935588,14
2,935860,14
2,936132,16
2,936404,16
2,936676,14
2,936948,16
2,937244,17
2,937516,15
2,937788,16
2,938060,15
2,938332,14
2,938604,15
2,938876,14
2,939148,15
2,939420,12
2,939692,16
2,939964,14
2,940236,16
2,940508,14
2,940780,15
2,941052,13
2,941332,14
2,941604,15
2,941876,15
2,942148,16
2,942420,14
2,942692,15
2,942964,15
2,943236,15
2,943508,14
2,943780,16
2,944052,15
2,944324,15
2,944596,15
2,944868,14
2,945140,15
2,945436,15
2,945708,15
2,945980,14
2,946252,15
2,946524,13
2,946796,15
2,947068,15
2,947340,14
2,947612,16
2,947884,15
2,948156,16
2,948428,16
2,948700,14
2,948972,14
2,949244,17
2,949524,13
2,949796,15
2,950068,15
2,950340,14
2,950612,15
2,950884,15
2,951156,15
2,951428,16
2,951700,14
2,951972,15
2,952244,15
2,952516,14
2,952788,15
2,953060,15
2,953332,14
2,953628,14
2,953900,16
2,954172,15
2,954444,15
2,954716,15
2,954988,14
2,955260,15
2,955532,14
2,955804,15
2,956076,14
2,956348,15
2,956620,14
2,956892,16
2,957164,15
2,957436,16
2,957716,14
2,957988,15
2,958260,16
2,958532,15
2,958804,15
2,959076,16
2,959348,15
2,959620,15
2,959892,15
2,960164,14
2,960436,16
2,960708,16
2,960980,14
2,961252,15
2,961524,16
2,961820,15
2,962092,15
2,962364,15
2,962636,14
2,962908,15
2,963180,16
2,963452,14
3,1164788,16
3,1165060,15
3,1165332,15
3,1165604,15
3,1165876,14
3,1166148,16
3,1166420,14
3,1166692,15
3,1166964,15
3,1167236,15
3,1167508,13
3,1167780,17
3,1168052,15
3,1168324,15
3,1168596,15
3,1168868,13
3,1169140,15
3,1169416,16
3,1169692,15
3,1169964,15
3,1170236,16
3,1170508,15
3,1170780,15
3,1171052,14
3,1171324,16
3,1171596,16
3,1171868,14
3,1172140,15
3,1172412,14
3,1172684,14
3,1172956,15
3,1173228,16
3,1173500,15
3,1173780,14
3,1174052,15
3,1174324,14
3,1174596,14
3,1174868,15
3,1175140,15
3,1175412,15
3,1175684,15
3,1175956,15
3,1176228,14
3,1176500,14
3,1176772,15
3,1177044,15
