Experiment: DisplayExperiment
Date: 30.08.2018
Time: 12:29:25
Width: 1920
Height: 1080
Depth: 32
Rate: 120
Monitors: SAM_SycMastr_H9XS904970 | VX_ROCtr_16843009
Trials: 1000

Trial,Time,SensorBrightness
2,805980,0
2,806252,0
2,806524,0
2,806796,0
2,807068,0
2,807340,0
2,807612,0
2,807884,0
2,808156,0
2,808428,0
2,808700,0
2,808972,0
2,809244,0
2,809516,0
2,809788,0
2,810060,0
2,810332,0
2,810604,0
2,810876,0
2,811148,0
2,811420,0
2,811692,0
2,811964,0
2,812236,0
2,812508,0
2,812780,0
2,813052,0
2,813332,1
2,813604,0
2,813876,0
2,814148,0
2,814420,0
2,814692,0
2,814964,0
2,815236,0
2,815508,0
2,815780,0
2,816052,0
2,816324,0
2,816596,0
2,816868,0
2,817140,219
2,817436,201
2,817708,141
2,817980,533
2,818252,110
2,818524,111
2,818796,97
2,819068,272
2,819340,219
2,819612,111
2,819884,109
2,820156,500
2,820428,218
2,820700,112
2,820972,194
2,821244,534
2,821524,213
2,821796,152
2,822068,194
2,822340,534
2,822612,217
2,822884,164
2,823156,351
2,823428,365
2,823700,219
2,823972,116
2,824244,294
2,824516,201
2,824788,220
2,825060,1
2,825332,109
2,825628,219
2,825900,535
2,826172,192
2,826444,218
2,826716,217
2,826988,533
2,827260,195
2,827532,218
3,944572,0
3,944844,0
3,945116,0
3,945412,0
3,945684,0
3,945956,0
3,946228,0
3,946500,0
3,946772,0
3,947044,0
3,947324,0
3,947596,0
3,947868,0
3,948140,0
3,948412,0
3,948684,0
3,948956,0
3,949228,0
3,949524,0
3,949796,0
3,950068,0
3,950340,0
3,950612,0
3,950884,0
3,951156,0
3,951428,0
3,951700,0
3,951972,0
3,952244,0
3,952516,0
3,952788,0
3,953060,0
3,953332,0
3,953628,1
3,953900,0
3,954172,0
3,954444,0
3,954716,0
3,954988,0
3,955260,0
3,955532,0
3,955804,0
3,956076,0
3,956348,0
3,956620,0
3,956892,0
3,957164,0
3,957436,0
3,957716,0
3,957988,0
3,958260,0
3,958532,108
3,958804,217
3,959076,530
3,959348,189
3,959620,213
3,959892,216
3,960164,532
3,960436,190
3,960708,218
3,960980,367
3,961252,350
3,961524,137
3,961820,216
3,962092,270
3,962364,354
3,962636,97
3,962908,219
3,963180,361
3,963452,265
3,963724,98
3,963996,219
3,964268,109
3,964540,265
3,964812,100
3,965084,219
3,965356,267
3,965628,275
3,965908,193
3,966180,219
4,1057412,0
4,1057684,0
4,1057956,0
4,1058228,0
4,1058500,0
4,1058772,0
4,1059068,0
4,1059340,0
4,1059612,0
4,1059884,0
4,1060156,0
4,1060428,0
4,1060700,0
4,1060972,0
4,1061244,0
4,1061516,0
4,1061788,0
4,1062060,0
4,1062332,0
