Experiment: DisplayExperiment
Date: 30.08.2018
Time: 18:01:43
Width: 1920
Height: 1200
Depth: 32
Rate: 59
Monitors: SAM_SycMastr_H9XS904970
Trials: 10

Trial,Time,SensorBrightness
2,919428,34
2,919700,34
2,919972,34
2,920244,35
2,920516,34
2,920788,35
2,921060,34
2,921332,34
2,921608,35
2,921884,34
2,922156,34
2,922428,34
2,922700,35
2,922972,34
2,923244,35
2,923516,34
2,923788,35
2,924060,34
2,924332,35
2,924604,34
2,924876,34
2,925148,35
2,925420,34
2,925692,34
2,925972,34
2,926244,35
2,926516,34
2,926788,35
2,927060,34
2,927332,35
2,927604,35
2,927876,33
2,928148,36
2,928420,34
2,928692,35
2,928964,34
2,929236,35
2,929508,34
2,929780,33
2,930076,35
2,930348,34
2,930620,34
2,930892,35
2,931164,34
2,931436,35
2,931708,34
2,931980,35
2,932252,34
2,932524,35
2,932796,34
2,933068,35
2,933340,34
2,933612,34
2,933884,34
2,934164,35
2,934436,34
2,934708,35
2,934980,34
2,935252,35
2,935524,34
2,935796,34
2,936068,34
2,936340,34
2,936612,34
2,936884,36
2,937156,34
2,937428,34
2,937700,34
2,937972,34
2,938268,35
2,938540,34
2,938812,34
2,939084,34
2,939356,34
2,939628,34
2,939900,35
2,940172,34
2,940444,34
2,940716,35
2,940988,33
2,941260,34
2,941532,34
2,941804,35
2,942076,33
2,942356,35
2,942628,34
2,942900,35
2,943172,34
2,943444,35
2,943716,33
2,943988,35
2,944260,34
2,944532,34
2,944804,34
2,945076,35
2,945348,34
2,945620,36
2,945892,34
2,946164,33
2,946460,34
2,946732,34
2,947004,34
2,947276,35
2,947548,34
2,947820,35
2,948092,34
2,948364,36
2,948636,34
2,948908,35
2,949180,34
2,949452,34
2,949724,34
2,949996,35
2,950268,33
2,950548,34
2,950820,34
2,951092,35
2,951364,34
2,951636,34
2,951908,34
2,952180,34
2,952452,33
2,952724,34
2,952996,34
2,953268,34
2,953540,34
2,953812,35
2,954084,34
2,954356,32
2,954652,33
2,954924,34
2,955196,35
2,955468,34
2,955740,33
2,956012,33
2,956284,34
2,956556,34
2,956828,34
2,957100,34
2,957372,34
2,957644,34
2,957916,34
2,958188,35
2,958460,36
2,958740,33
2,959012,34
2,959284,34
2,959556,35
2,959828,34
2,960100,34
2,960372,34
2,960644,36
2,960916,34
2,961188,35
2,961460,34
2,961732,35
2,962004,35
2,962276,33
2,962548,36
2,962844,34
2,963116,35
2,963388,34
2,963660,34
2,963932,34
2,964204,35
2,964476,34
2,964748,35
2,965020,34
2,965292,35
2,965564,34
2,965836,35
2,966108,34
2,966380,35
2,966652,32
2,966932,34
2,967204,34
2,967476,34
2,967748,34
2,968020,34
2,968292,34
2,968564,34
2,968836,34
2,969108,34
2,969380,34
2,969652,34
2,969924,35
2,970196,34
2,970468,35
2,970740,36
2,971036,35
2,971308,35
2,971580,34
2,971852,34
2,972124,34
2,972396,34
2,972668,35
2,972940,33
2,973212,35
2,973484,34
2,973756,35
3,1192148,34
3,1192420,35
3,1192692,34
3,1192968,34
3,1193244,35
3,1193516,34
3,1193788,35
3,1194060,34
3,1194332,34
3,1194604,34
3,1194876,34
3,1195148,35
3,1195420,35
3,1195692,33
3,1195964,35
3,1196236,34
3,1196508,34
3,1196780,34
3,1197052,35
3,1197332,34
3,1197604,34
3,1197876,34
3,1198148,36
3,1198420,34
3,1198692,35
3,1198964,34
3,1199236,35
3,1199508,34
3,1199780,35
3,1200052,35
3,1200324,34
3,1200596,35
3,1200868,34
3,1201140,34
3,1201436,34
3,1201708,35
3,1201980,35
3,1202252,34
3,1202524,35
3,1202796,34
3,1203068,33
3,1203340,34
3,1203612,35
3,1203884,32
3,1204156,36
3,1204428,35
3,1204700,34
3,1204972,35
3,1205244,34
3,1205524,34
3,1205796,34
3,1206068,34
3,1206340,35
3,1206612,34
3,1206884,35
3,1207156,34
3,1207428,35
3,1207700,35
3,1207972,33
3,1208244,33
3,1208516,34
3,1208788,35
3,1209060,34
3,1209332,34
3,1209628,34
3,1209900,34
3,1210172,35
3,1210444,35
3,1210716,34
3,1210988,35
3,1211260,33
3,1211532,34
3,1211804,35
3,1212076,33
3,1212348,36
3,1212620,35
3,1212892,35
3,1213164,34
3,1213436,35
3,1213716,34
3,1213988,35
3,1214260,35
3,1214532,35
3,1214804,36
3,1215076,34
3,1215348,35
3,1215620,35
3,1215892,35
3,1216164,33
3,1216436,36
3,1216708,35
3,1216980,35
3,1217252,35
3,1217524,34
3,1217820,34
3,1218092,35
3,1218364,34
3,1218636,35
3,1218908,34
3,1219180,34
3,1219452,34
3,1219724,35
3,1219996,35
3,1220268,37
3,1220540,35
3,1220812,35
3,1221084,35
3,1221356,35
3,1221628,35
3,1221908,35
3,1222180,34
3,1222452,35
3,1222724,35
3,1222996,35
3,1223268,34
3,1223540,35
3,1223812,35
3,1224084,35
3,1224356,36
3,1224628,34
3,1224900,35
3,1225172,35
3,1225444,35
3,1225716,34
3,1226012,34
3,1226284,35
3,1226556,36
3,1226828,35
3,1227100,34
3,1227372,34
3,1227644,36
3,1227916,34
3,1228188,35
3,1228460,34
3,1228732,36
3,1229004,35
3,1229276,35
3,1229548,35
3,1229820,35
3,1230100,34
3,1230372,35
3,1230644,35
3,1230916,34
3,1231188,35
3,1231460,35
3,1231732,35
3,1232004,35
3,1232276,35
3,1232548,34
3,1232820,36
3,1233092,35
3,1233364,35
3,1233636,35
3,1233908,35
3,1234204,35
3,1234476,35
3,1234748,34
3,1235020,36
3,1235292,35
3,1235564,36
3,1235836,35
3,1236108,34
3,1236380,34
3,1236652,36
3,1236924,34
3,1237196,35
3,1237468,35
3,1237740,34
3,1238012,35
3,1238292,35
3,1238564,34
3,1238836,36
3,1239108,35
3,1239380,36
3,1239652,34
3,1239924,35
3,1240196,35
3,1240468,35
3,1240740,36
3,1241012,34
3,1241284,35
3,1241556,35
3,1241828,35
3,1242100,34
3,1242396,34
3,1242668,35
3,1242940,35
3,1243212,35
3,1243484,34
3,1243756,35
3,1244028,34
3,1244300,35
3,1244572,35
3,1244844,34
3,1245116,35
3,1245388,35
3,1245660,35
3,1245932,34
3,1246204,35
3,1246484,34
4,1336020,34
4,1336292,35
4,1336588,34
4,1336860,34
4,1337132,34
4,1337404,35
4,1337676,34
4,1337948,34
4,1338220,34
4,1338492,34
4,1338764,35
4,1339036,35
4,1339308,34
4,1339580,35
4,1339852,35
4,1340124,35
4,1340396,34
4,1340692,34
4,1340964,35
4,1341236,34
4,1341508,34
4,1341780,34
4,1342052,34
4,1342324,34
4,1342596,35
4,1342868,35
4,1343140,37
4,1343412,35
4,1343684,34
4,1343956,35
4,1344228,34
4,1344500,34
4,1344796,34
4,1345068,34
4,1345340,35
4,1345612,35
4,1345884,34
4,1346156,35
4,1346428,34
4,1346700,35
4,1346972,34
4,1347244,36
4,1347516,34
4,1347788,34
4,1348060,35
4,1348332,34
4,1348604,34
4,1348884,33
4,1349156,35
4,1349428,34
4,1349700,35
4,1349972,34
4,1350244,34
4,1350516,35
4,1350788,35
4,1351060,34
4,1351332,36
4,1351604,33
4,1351876,34
4,1352148,35
4,1352420,34
4,1352692,35
4,1352988,34
4,1353260,35
4,1353532,35
4,1353804,34
4,1354076,34
4,1354348,35
4,1354620,34
4,1354892,35
4,1355164,34
4,1355436,37
4,1355708,35
4,1355980,35
4,1356252,34
4,1356524,34
4,1356796,34
4,1357076,34
4,1357348,36
4,1357620,34
4,1357892,34
4,1358164,34
4,1358436,35
4,1358708,35
4,1358980,34
4,1359252,35
4,1359524,34
4,1359796,35
4,1360068,35
4,1360340,34
