Experiment: DisplayExperiment
Date: 30.08.2018
Time: 17:50:41
Width: 1280
Height: 720
Depth: 32
Rate: 120
Monitors: SAM_SycMastr_H9XS904970 | OTM_Optoa WXGA_Q8TV3170464
Trials: 1000

Trial,Time,SensorBrightness
2,814804,28
2,815076,28
2,815372,29
2,815644,28
2,815916,28
2,816188,28
2,816460,27
2,816732,25
2,817004,27
2,817276,27
2,817548,28
2,817820,27
2,818092,26
2,818364,26
2,818636,27
2,818908,27
2,819180,27
2,819476,28
2,819748,27
2,820020,28
2,820292,143
2,820564,31
2,820836,29
2,821108,28
2,821380,28
2,821652,28
2,821924,27
2,822196,26
2,822468,27
2,822740,26
2,823012,27
2,823284,27
2,823580,28
2,823852,28
2,824124,30
2,824396,29
2,824668,27
2,824940,28
2,825212,26
2,825484,27
2,825756,27
2,826028,28
2,826300,28
2,826572,26
2,826844,26
2,827116,26
2,827388,26
2,827668,26
2,827940,26
2,828212,26
2,828484,27
2,828756,444
2,829028,29
2,829300,28
2,829572,27
2,829844,28
2,830116,28
2,830388,27
2,830660,26
2,830932,27
2,831204,26
2,831476,27
2,831772,27
2,832044,27
2,832316,30
2,832588,27
2,832860,28
2,833132,28
2,833404,28
2,833676,27
2,833948,27
2,834220,27
2,834492,28
2,834764,27
2,835036,27
2,835308,26
2,835580,28
2,835860,27
2,836132,26
2,836404,29
2,836676,25
2,836948,26
2,837220,27
2,837492,447
2,837764,31
2,838036,28
2,838308,28
2,838580,28
2,838852,27
2,839124,26
2,839396,26
2,839668,28
2,839964,26
2,840236,27
2,840508,28
2,840780,27
2,841052,28
2,841324,28
2,841596,28
2,841868,28
2,842140,26
2,842412,26
2,842684,28
2,842956,26
2,843228,28
2,843500,26
2,843772,27
2,844052,27
2,844324,27
2,844596,25
2,844868,27
2,845140,27
2,845412,27
2,845684,26
2,845956,37
2,846228,29
2,846500,28
2,846772,27
2,847044,28
2,847316,27
2,847588,26
2,847860,26
2,848156,26
2,848428,27
2,848700,25
2,848972,28
2,849244,28
2,849516,28
2,849788,28
2,850060,26
2,850332,27
2,850604,28
2,850876,26
2,851148,27
2,851420,28
2,851692,28
2,851964,27
2,852244,26
2,852516,26
2,852788,28
2,853060,27
2,853332,26
2,853604,27
2,853876,27
2,854148,26
2,854420,28
2,854692,84
2,854964,31
2,855236,28
2,855508,28
2,855780,28
2,856052,27
2,856348,27
2,856620,26
2,856892,26
2,857164,25
2,857436,26
2,857708,28
2,857980,28
2,858252,28
2,858524,27
2,858796,28
2,859068,27
2,859340,27
2,859612,26
2,859884,28
2,860156,27
2,860436,27
2,860708,27
2,860980,24
2,861252,27
2,861524,27
2,861796,26
2,862068,26
2,862340,27
2,862612,27
2,862884,27
2,863156,31
2,863428,28
2,863700,29
2,863972,27
2,864244,28
2,864540,28
2,864812,28
2,865084,24
2,865356,26
2,865628,27
2,865900,27
2,866172,27
2,866444,28
2,866716,28
2,866988,28
2,867260,28
2,867532,28
2,867804,27
2,868076,27
2,868348,26
2,868628,27
2,868900,28
2,869172,25
3,913740,26
3,914012,27
3,914284,27
3,914556,443
3,914828,30
3,915100,29
3,915372,28
3,915644,28
3,915916,28
3,916188,28
3,916460,27
3,916756,27
3,917028,27
3,917300,26
3,917572,26
3,917844,27
3,918116,28
3,918388,29
3,918660,28
3,918932,28
3,919204,27
3,919476,27
3,919748,27
3,920020,27
3,920292,27
3,920564,27
3,920860,27
3,921132,27
3,921404,26
3,921676,26
3,921948,26
3,922220,26
3,922492,27
3,922764,27
3,923036,27
3,923308,443
3,923580,35
3,923852,29
3,924124,28
3,924396,29
3,924668,28
3,924948,27
3,925220,27
3,925492,27
3,925764,26
3,926036,26
3,926308,27
3,926580,28
3,926852,28
3,927124,28
3,927396,28
3,927668,28
3,927940,28
3,928212,26
3,928484,27
3,928756,27
3,929052,28
3,929324,27
3,929596,28
3,929868,27
3,930140,26
3,930412,26
3,930684,26
3,930956,27
3,931228,26
3,931500,27
3,931772,27
3,932044,31
3,932316,28
3,932588,27
3,932860,28
3,933140,27
3,933412,28
3,933684,26
3,933956,27
3,934228,27
3,934500,28
3,934772,28
3,935044,28
3,935316,28
3,935588,28
3,935860,28
3,936132,28
3,936404,28
3,936676,27
3,936948,26
3,937244,27
3,937516,28
3,937788,27
3,938060,28
3,938332,26
3,938604,25
3,938876,26
3,939148,27
3,939420,26
3,939692,26
3,939964,27
3,940236,26
3,940508,28
3,940780,73
3,941052,29
3,941332,29
3,941604,28
3,941876,28
3,942148,27
3,942420,26
3,942692,25
3,942964,28
3,943236,27
3,943508,27
3,943780,28
3,944052,28
3,944324,29
3,944596,28
3,944868,29
3,945140,27
3,945436,27
3,945708,27
3,945980,28
3,946252,27
3,946524,26
3,946796,26
3,947068,28
3,947340,27
3,947612,27
3,947884,27
3,948156,27
3,948428,26
3,948700,26
3,948972,27
3,949244,65
3,949524,28
3,949796,29
3,950068,28
3,950340,27
3,950612,28
3,950884,25
3,951156,26
3,951428,26
3,951700,26
3,951972,26
3,952244,27
3,952516,28
3,952788,28
3,953060,28
3,953332,27
3,953628,28
3,953900,28
3,954172,27
3,954444,27
3,954716,27
3,954988,27
3,955260,27
3,955532,27
3,955804,26
3,956076,26
3,956348,27
3,956620,27
3,956892,26
3,957164,26
3,957436,28
3,957716,28
3,957988,449
3,958260,32
