Experiment: DisplayExperiment
Date: 30.08.2018
Time: 18:03:23
Width: 1920
Height: 1200
Depth: 32
Rate: 59
Monitors: SAM_SycMastr_H9XS904970
Trials: 100

Trial,Time,SensorBrightness
2,1601012,20
2,1601284,21
2,1601556,20
2,1601828,21
2,1602100,21
2,1602372,20
2,1602644,20
2,1602916,21
2,1603188,20
2,1603460,22
2,1603732,21
2,1604004,19
2,1604276,21
2,1604548,21
2,1604820,21
2,1605092,21
2,1605364,20
2,1605640,19
2,1605916,20
2,1606188,20
2,1606460,21
2,1606732,21
2,1607004,20
2,1607276,23
2,1607548,20
2,1607820,21
2,1608092,21
2,1608364,21
2,1608636,20
2,1608908,21
2,1609180,20
2,1609452,21
2,1609724,21
2,1610004,20
2,1610276,22
2,1610548,20
2,1610820,21
2,1611092,21
2,1611364,21
2,1611636,20
2,1611908,21
2,1612180,19
2,1612452,21
2,1612724,20
2,1612996,21
2,1613268,21
2,1613540,20
2,1613812,20
2,1614108,19
2,1614380,20
2,1614652,20
2,1614924,21
2,1615196,20
2,1615468,23
2,1615740,21
2,1616012,21
2,1616284,21
2,1616556,22
2,1616828,22
2,1617100,23
2,1617372,26
2,1617644,27
2,1617916,29
2,1618196,30
2,1618468,37
2,1618740,45
2,1619012,56
2,1619284,68
2,1619556,76
2,1619828,89
2,1620100,107
2,1620372,119
2,1620644,136
2,1620916,157
2,1621188,166
2,1621460,182
2,1621732,200
2,1622004,204
2,1622300,219
2,1622572,226
2,1622844,229
2,1623116,237
2,1623388,249
2,1623660,249
2,1623932,257
2,1624204,264
2,1624476,258
2,1624748,267
2,1625020,271
2,1625292,267
2,1625564,276
2,1625836,277
2,1626108,271
2,1626388,280
2,1626660,274
2,1626932,285
2,1627204,284
2,1627476,279
2,1627748,290
2,1628020,285
2,1628292,275
2,1628564,288
2,1628836,284
2,1629108,283
2,1629380,292
2,1629652,283
2,1629924,285
2,1630196,292
2,1630492,288
2,1630764,286
2,1631036,294
2,1631308,286
2,1631580,287
2,1631852,295
2,1632124,286
2,1632396,290
2,1632668,294
2,1632940,285
2,1633212,291
2,1633484,294
2,1633756,278
2,1634028,291
2,1634300,290
2,1634580,293
2,1634852,290
2,1635124,284
2,1635396,295
2,1635668,291
2,1635940,287
2,1636212,296
2,1636484,289
2,1636756,286
2,1637028,296
2,1637300,288
2,1637572,289
2,1637844,296
2,1638116,287
2,1638388,288
2,1638684,290
2,1638956,288
2,1639228,284
2,1639500,293
2,1639772,285
2,1640044,288
2,1640316,294
2,1640588,285
2,1640860,291
2,1641132,293
2,1641404,283
2,1641676,292
2,1641948,292
2,1642220,285
2,1642492,294
2,1642772,285
2,1643044,294
2,1643316,290
2,1643588,286
2,1643860,294
2,1644132,291
2,1644404,287
2,1644676,287
2,1644948,283
2,1645220,284
2,1645492,294
2,1645764,285
2,1646036,289
2,1646308,294
2,1646580,284
2,1646876,291
2,1647148,294
2,1647420,286
2,1647692,290
2,1647964,294
2,1648236,284
2,1648508,290
2,1648780,293
2,1649052,285
2,1649324,292
2,1649596,292
2,1649868,283
2,1650140,292
2,1650412,284
2,1650684,284
2,1650964,289
2,1651236,285
2,1651508,295
2,1651780,287
2,1652052,284
2,1652324,296
2,1652596,290
2,1652868,289
2,1653140,296
2,1653412,286
2,1653684,288
2,1653956,297
2,1654228,287
2,1654500,292
2,1654772,296
2,1655068,290
2,1655340,289
3,1741764,21
3,1742036,20
3,1742308,21
3,1742580,21
3,1742856,20
3,1743132,20
3,1743404,21
3,1743676,22
3,1743948,20
3,1744220,20
3,1744492,20
3,1744764,21
3,1745036,20
3,1745308,21
3,1745580,19
3,1745852,20
3,1746124,21
3,1746396,23
3,1746668,21
3,1746940,21
3,1747220,21
3,1747492,21
3,1747764,20
3,1748036,22
3,1748308,21
3,1748580,20
3,1748852,21
3,1749124,21
3,1749396,20
3,1749668,22
3,1749940,20
3,1750212,22
3,1750484,26
3,1750756,27
3,1751028,27
3,1751324,29
3,1751596,32
3,1751868,41
3,1752140,53
3,1752412,60
3,1752684,71
3,1752956,84
3,1753228,94
3,1753500,111
3,1753772,130
3,1754044,140
3,1754316,160
3,1754588,177
3,1754860,185
3,1755132,203
3,1755412,200
3,1755684,221
3,1755956,230
3,1756228,231
3,1756500,245
3,1756772,249
3,1757044,250
3,1757316,263
3,1757588,258
3,1757860,260
3,1758132,273
3,1758404,267
3,1758676,270
3,1758948,280
3,1759220,272
3,1759516,279
3,1759788,283
3,1760060,277
3,1760332,279
