Experiment: DisplayExperiment
Date: 30.08.2018
Time: 18:23:28
Width: 1920
Height: 1080
Depth: 32
Rate: 60
Monitors: BNQ_BQ XL411_H6E00549SL0
Trials: 100

Trial,Time,SensorBrightness
85,14356612,41
85,14356884,49
85,14357156,52
85,14357428,55
85,14357700,65
85,14357972,4
85,14358244,4
85,14358516,4
85,14358812,3
85,14359084,4
85,14359356,4
85,14359628,4
85,14359900,3
85,14360172,4
85,14360444,3
85,14360716,5
85,14360988,4
85,14361260,4
85,14361532,4
85,14361804,4
85,14362076,3
85,14362348,3
85,14362620,3
85,14362900,3
85,14363172,4
85,14363444,4
85,14363716,4
85,14363988,3
85,14364260,4
85,14364532,817
85,14364804,858
85,14365076,860
85,14365348,860
85,14365620,860
85,14365892,860
85,14366164,857
85,14366436,23
85,14366708,12
85,14367004,7
85,14367276,5
85,14367548,3
85,14367820,4
85,14368092,3
85,14368364,4
85,14368636,4
85,14368908,4
85,14369180,3
85,14369452,3
85,14369724,4
85,14369996,3
85,14370268,3
85,14370540,4
85,14370812,3
85,14371092,3
85,14371364,4
85,14371636,3
85,14371908,3
85,14372180,3
85,14372452,5
85,14372724,3
85,14372996,858
85,14373268,860
85,14373540,860
85,14373812,859
85,14374084,860
85,14374356,859
85,14374628,51
85,14374900,17
85,14375196,8
85,14375468,5
85,14375740,4
85,14376012,4
85,14376284,4
85,14376556,5
85,14376828,4
85,14377100,4
85,14377372,4
85,14377644,4
85,14377916,4
85,14378188,4
85,14378460,3
85,14378732,3
85,14379004,3
85,14379284,3
85,14379556,3
85,14379828,3
85,14380100,3
85,14380372,4
85,14380644,3
85,14380916,3
85,14381188,859
85,14381460,859
85,14381732,859
85,14382004,860
85,14382276,860
85,14382548,860
85,14382820,695
85,14383092,22
85,14383388,10
85,14383660,6
85,14383932,5
85,14384204,4
85,14384476,3
85,14384748,4
85,14385020,3
85,14385292,4
85,14385564,4
85,14385836,4
85,14386108,4
85,14386380,4
85,14386652,3
85,14386924,4
85,14387196,3
85,14387476,3
85,14387748,4
85,14388020,3
85,14388292,3
85,14388564,3
85,14388836,4
85,14389108,3
85,14389380,280
85,14389652,860
85,14389924,860
85,14390196,860
85,14390468,860
85,14390740,860
85,14391012,860
85,14391284,47
85,14391580,14
85,14391852,7
85,14392124,6
85,14392396,4
85,14392668,5
85,14392940,3
85,14393212,4
85,14393484,2
85,14393756,4
85,14394028,3
85,14394300,4
85,14394572,3
85,14394844,3
85,14395116,3
85,14395388,3
85,14395668,3
85,14395940,3
85,14396212,3
85,14396484,4
85,14396756,3
85,14397028,3
85,14397300,3
85,14397572,2
85,14397844,860
85,14398116,860
85,14398388,860
85,14398660,860
85,14398932,860
85,14399204,859
85,14399476,532
85,14399772,20
85,14400044,9
85,14400316,6
85,14400588,4
85,14400860,4
86,14518292,3
86,14518564,3
86,14518836,4
86,14519108,3
86,14519380,3
86,14519652,3
86,14519924,2
86,14520196,3
86,14520468,4
86,14520740,4
86,14521012,3
86,14521284,4
86,14521556,4
86,14521828,3
86,14522100,3
86,14522376,3
86,14522652,16
86,14522924,29
86,14523196,30
86,14523468,30
86,14523740,31
86,14524012,29
86,14524284,16
86,14524556,3
86,14524828,4
86,14525100,3
86,14525372,3
86,14525644,4
86,14525916,5
86,14526188,3
86,14526460,4
86,14526740,3
86,14527012,3
86,14527284,4
86,14527556,4
86,14527828,4
86,14528100,3
86,14528372,3
86,14528644,6
86,14528916,4
86,14529188,4
86,14529460,4
86,14529732,3
86,14530004,3
86,14530276,3
86,14530548,4
86,14530844,4
86,14531116,29
86,14531388,30
86,14531660,29
86,14531932,30
86,14532204,29
86,14532476,29
86,14532748,4
86,14533020,4
86,14533292,3
86,14533564,3
86,14533836,2
86,14534108,4
86,14534380,3
